x,y,Exact,Numeric,Error
1.0303,2.12121,-37.2461,-0,37.2461
1.05051,2.12121,-61.9102,-0,61.9102
1.07071,2.12121,-86.3249,-0,86.3249
1.09091,2.12121,-110.392,-0,110.392
1.11111,2.12121,-134.015,-0,134.015
1.13131,2.12121,-157.098,-0,157.098
1.15152,2.12121,-179.548,-0,179.548
1.17172,2.12121,-201.276,-0,201.276
1.19192,2.12121,-222.193,-0,222.193
1.21212,2.12121,-242.215,-0,242.215
1.23232,2.12121,-261.262,-0,261.262
1.25253,2.12121,-279.257,-0,279.257
1.27273,2.12121,-296.128,-0,296.128
1.29293,2.12121,-311.806,-0,311.806
1.31313,2.12121,-326.228,-0,326.228
1.33333,2.12121,-339.337,-0,339.337
1.35354,2.12121,-351.08,-0,351.08
1.37374,2.12121,-361.409,-0,361.409
1.39394,2.12121,-370.282,-0,370.282
1.41414,2.12121,-377.665,-0,377.665
1.43434,2.12121,-383.527,-0,383.527
1.45455,2.12121,-387.845,-0,387.845
1.47475,2.12121,-390.601,-0,390.601
1.49495,2.12121,-391.784,-0,391.784
1.51515,2.12121,-391.389,-0,391.389
1.53535,2.12121,-389.419,-0,389.419
1.55556,2.12121,-385.88,-0,385.88
1.57576,2.12121,-380.788,-0,380.788
1.59596,2.12121,-374.162,-0,374.162
1.61616,2.12121,-366.03,-0,366.03
1.63636,2.12121,-356.424,-0,356.424
1.65657,2.12121,-345.382,-0,345.382
1.67677,2.12121,-332.95,-0,332.95
1.69697,2.12121,-319.178,-0,319.178
1.71717,2.12121,-304.12,-0,304.12
1.73737,2.12121,-287.837,-0,287.837
1.75758,2.12121,-270.396,-0,270.396
1.77778,2.12121,-251.865,-0,251.865
1.79798,2.12121,-232.321,-0,232.321
1.81818,2.12121,-211.841,-0,211.841
1.83838,2.12121,-190.508,-0,190.508
1.85859,2.12121,-168.408,-0,168.408
1.87879,2.12121,-145.63,-0,145.63
1.89899,2.12121,-122.265,-0,122.265
1.91919,2.12121,-98.4081,-0,98.4081
1.93939,2.12121,-74.1549,-0,74.1549
1.9596,2.12121,-49.6031,-0,49.6031
1.9798,2.12121,-24.8516,-0,24.8516
2,2.12121,-4.96822e-12,-0,4.96822e-12
0,2.14646,0,-0,0
0.020202,2.14646,26.9035,-0,26.9035
0.040404,2.14646,53.6986,-0,53.6986
0.0606061,2.14646,80.2775,-0,80.2775
0.0808081,2.14646,106.533,-0,106.533
0.10101,2.14646,132.36,-0,132.36
0.121212,2.14646,157.654,-0,157.654
0.141414,2.14646,182.312,-0,182.312
0.161616,2.14646,206.237,-0,206.237
0.181818,2.14646,229.332,-0,229.332
0.20202,2.14646,251.502,-0,251.502
0.222222,2.14646,272.661,-0,272.661
0.242424,2.14646,292.721,-0,292.721
0.262626,2.14646,311.603,-0,311.603
0.282828,2.14646,329.229,-0,329.229
0.30303,2.14646,345.531,-0,345.531
0.323232,2.14646,360.441,-0,360.441
0.343434,2.14646,373.899,-0,373.899
0.363636,2.14646,385.852,-0,385.852
0.383838,2.14646,396.251,-0,396.251
0.40404,2.14646,405.055,-0,405.055
0.424242,2.14646,412.228,-0,412.228
0.444444,2.14646,417.74,-0,417.74
0.464646,2.14646,421.571,-0,421.571
0.484848,2.14646,423.704,-0,423.704
0.505051,2.14646,424.131,-0,424.131
0.525253,2.14646,422.851,-0,422.851
0.545455,2.14646,419.867,-0,419.867
0.565657,2.14646,415.193,-0,415.193
0.585859,2.14646,408.847,-0,408.847
0.606061,2.14646,400.855,-0,400.855
0.626263,2.14646,391.249,-0,391.249
0.646465,2.14646,380.067,-0,380.067
0.666667,2.14646,367.355,-0,367.355
0.686869,2.14646,353.163,-0,353.163
0.707071,2.14646,337.55,-0,337.55
0.727273,2.14646,320.577,-0,320.577
0.747475,2.14646,302.314,-0,302.314
0.767677,2.14646,282.833,-0,282.833
0.787879,2.14646,262.214,-0,262.214
0.808081,2.14646,240.538,-0,240.538
0.828283,2.14646,217.894,-0,217.894
0.848485,2.14646,194.373,-0,194.373
0.868687,2.14646,170.069,-0,170.069
0.888889,2.14646,145.08,-0,145.08
0.909091,2.14646,119.507,-0,119.507
0.929293,2.14646,93.4524,-0,93.4524
0.949495,2.14646,67.0218,-0,67.0218
0.969697,2.14646,40.3213,-0,40.3213
0.989899,2.14646,13.4585,-0,13.4585
1.0101,2.14646,-13.4585,-0,13.4585
1.0303,2.14646,-40.3213,-0,40.3213
1.05051,2.14646,-67.0218,-0,67.0218
1.07071,2.14646,-93.4524,-0,93.4524
1.09091,2.14646,-119.507,-0,119.507
1.11111,2.14646,-145.08,-0,145.08
1.13131,2.14646,-170.069,-0,170.069
1.15152,2.14646,-194.373,-0,194.373
1.17172,2.14646,-217.894,-0,217.894
1.19192,2.14646,-240.538,-0,240.538
1.21212,2.14646,-262.214,-0,262.214
1.23232,2.14646,-282.833,-0,282.833
1.25253,2.14646,-302.314,-0,302.314
1.27273,2.14646,-320.577,-0,320.577
1.29293,2.14646,-337.55,-0,337.55
1.31313,2.14646,-353.163,-0,353.163
1.33333,2.14646,-367.355,-0,367.355
1.35354,2.14646,-380.067,-0,380.067
1.37374,2.14646,-391.249,-0,391.249
1.39394,2.14646,-400.855,-0,400.855
1.41414,2.14646,-408.847,-0,408.847
1.43434,2.14646,-415.193,-0,415.193
1.45455,2.14646,-419.867,-0,419.867
1.47475,2.14646,-422.851,-0,422.851
1.49495,2.14646,-424.131,-0,424.131
1.51515,2.14646,-423.704,-0,423.704
1.53535,2.14646,-421.571,-0,421.571
1.55556,2.14646,-417.74,-0,417.74
1.57576,2.14646,-412.228,-0,412.228
1.59596,2.14646,-405.055,-0,405.055
1.61616,2.14646,-396.251,-0,396.251
1.63636,2.14646,-385.852,-0,385.852
1.65657,2.14646,-373.899,-0,373.899
1.67677,2.14646,-360.441,-0,360.441
1.69697,2.14646,-345.531,-0,345.531
1.71717,2.14646,-329.229,-0,329.229
1.73737,2.14646,-311.603,-0,311.603
1.75758,2.14646,-292.721,-0,292.721
1.77778,2.14646,-272.661,-0,272.661
1.79798,2.14646,-251.502,-0,251.502
1.81818,2.14646,-229.332,-0,229.332
1.83838,2.14646,-206.237,-0,206.237
1.85859,2.14646,-182.312,-0,182.312
1.87879,2.14646,-157.654,-0,157.654
1.89899,2.14646,-132.36,-0,132.36
1.91919,2.14646,-106.533,-0,106.533
1.93939,2.14646,-80.2775,-0,80.2775
1.9596,2.14646,-53.6986,-0,53.6986
1.9798,2.14646,-26.9035,-0,26.9035
2,2.14646,-5.37842e-12,-0,5.37842e-12
0,2.17172,0,-0,0
0.020202,2.17172,29.1247,-0,29.1247
0.040404,2.17172,58.1322,-0,58.1322
0.0606061,2.17172,86.9056,-0,86.9056
0.0808081,2.17172,115.329,-0,115.329
0.10101,2.17172,143.288,-0,143.288
0.121212,2.17172,170.67,-0,170.67
0.141414,2.17172,197.365,-0,197.365
0.161616,2.17172,223.265,-0,223.265
0.181818,2.17172,248.266,-0,248.266
0.20202,2.17172,272.268,-0,272.268
0.222222,2.17172,295.173,-0,295.173
0.242424,2.17172,316.89,-0,316.89
0.262626,2.17172,337.33,-0,337.33
0.282828,2.17172,356.412,-0,356.412
0.30303,2.17172,374.059,-0,374.059
0.323232,2.17172,390.2,-0,390.2
0.343434,2.17172,404.77,-0,404.77
0.363636,2.17172,417.71,-0,417.71
0.383838,2.17172,428.968,-0,428.968
0.40404,2.17172,438.498,-0,438.498
0.424242,2.17172,446.263,-0,446.263
0.444444,2.17172,452.231,-0,452.231
0.464646,2.17172,456.378,-0,456.378
0.484848,2.17172,458.687,-0,458.687
0.505051,2.17172,459.15,-0,459.15
0.525253,2.17172,457.763,-0,457.763
0.545455,2.17172,454.534,-0,454.534
0.565657,2.17172,449.474,-0,449.474
0.585859,2.17172,442.604,-0,442.604
0.606061,2.17172,433.952,-0,433.952
0.626263,2.17172,423.552,-0,423.552
0.646465,2.17172,411.447,-0,411.447
0.666667,2.17172,397.685,-0,397.685
0.686869,2.17172,382.322,-0,382.322
0.707071,2.17172,365.42,-0,365.42
0.727273,2.17172,347.046,-0,347.046
0.747475,2.17172,327.275,-0,327.275
0.767677,2.17172,306.185,-0,306.185
0.787879,2.17172,283.863,-0,283.863
0.808081,2.17172,260.398,-0,260.398
0.828283,2.17172,235.885,-0,235.885
0.848485,2.17172,210.421,-0,210.421
0.868687,2.17172,184.11,-0,184.11
0.888889,2.17172,157.058,-0,157.058
0.909091,2.17172,129.374,-0,129.374
0.929293,2.17172,101.168,-0,101.168
0.949495,2.17172,72.5554,-0,72.5554
0.969697,2.17172,43.6505,-0,43.6505
0.989899,2.17172,14.5697,-0,14.5697
1.0101,2.17172,-14.5697,-0,14.5697
1.0303,2.17172,-43.6505,-0,43.6505
1.05051,2.17172,-72.5554,-0,72.5554
1.07071,2.17172,-101.168,-0,101.168
1.09091,2.17172,-129.374,-0,129.374
1.11111,2.17172,-157.058,-0,157.058
1.13131,2.17172,-184.11,-0,184.11
1.15152,2.17172,-210.421,-0,210.421
1.17172,2.17172,-235.885,-0,235.885
1.19192,2.17172,-260.398,-0,260.398
1.21212,2.17172,-283.863,-0,283.863
1.23232,2.17172,-306.185,-0,306.185
1.25253,2.17172,-327.275,-0,327.275
1.27273,2.17172,-347.046,-0,347.046
1.29293,2.17172,-365.42,-0,365.42
1.31313,2.17172,-382.322,-0,382.322
1.33333,2.17172,-397.685,-0,397.685
1.35354,2.17172,-411.447,-0,411.447
1.37374,2.17172,-423.552,-0,423.552
1.39394,2.17172,-433.952,-0,433.952
1.41414,2.17172,-442.604,-0,442.604
1.43434,2.17172,-449.474,-0,449.474
1.45455,2.17172,-454.534,-0,454.534
1.47475,2.17172,-457.763,-0,457.763
1.49495,2.17172,-459.15,-0,459.15
1.51515,2.17172,-458.687,-0,458.687
1.53535,2.17172,-456.378,-0,456.378
1.55556,2.17172,-452.231,-0,452.231
1.57576,2.17172,-446.263,-0,446.263
1.59596,2.17172,-438.498,-0,438.498
1.61616,2.17172,-428.968,-0,428.968
1.63636,2.17172,-417.71,-0,417.71
1.65657,2.17172,-404.77,-0,404.77
1.67677,2.17172,-390.2,-0,390.2
1.69697,2.17172,-374.059,-0,374.059
1.71717,2.17172,-356.412,-0,356.412
1.73737,2.17172,-337.33,-0,337.33
1.75758,2.17172,-316.89,-0,316.89
1.77778,2.17172,-295.173,-0,295.173
1.79798,2.17172,-272.268,-0,272.268
1.81818,2.17172,-248.266,-0,248.266
1.83838,2.17172,-223.265,-0,223.265
1.85859,2.17172,-197.365,-0,197.365
1.87879,2.17172,-170.67,-0,170.67
1.89899,2.17172,-143.288,-0,143.288
1.91919,2.17172,-115.329,-0,115.329
1.93939,2.17172,-86.9056,-0,86.9056
1.9596,2.17172,-58.1322,-0,58.1322
1.9798,2.17172,-29.1247,-0,29.1247
2,2.17172,-5.82249e-12,-0,5.82249e-12
0,2.19697,0,-0,0
0.020202,2.19697,31.5294,-0,31.5294
0.040404,2.19697,62.9319,-0,62.9319
0.0606061,2.19697,94.081,-0,94.081
0.0808081,2.19697,124.851,-0,124.851
0.10101,2.19697,155.119,-0,155.119
0.121212,2.19697,184.762,-0,184.762
0.141414,2.19697,213.661,-0,213.661
0.161616,2.19697,241.699,-0,241.699
0.181818,2.19697,268.764,-0,268.764
0.20202,2.19697,294.748,-0,294.748
0.222222,2.19697,319.544,-0,319.544
0.242424,2.19697,343.054,-0,343.054
0.262626,2.19697,365.182,-0,365.182
0.282828,2.19697,385.84,-0,385.84
0.30303,2.19697,404.944,-0,404.944
0.323232,2.19697,422.417,-0,422.417
0.343434,2.19697,438.19,-0,438.19
0.363636,2.19697,452.198,-0,452.198
0.383838,2.19697,464.386,-0,464.386
0.40404,2.19697,474.703,-0,474.703
0.424242,2.19697,483.109,-0,483.109
0.444444,2.19697,489.57,-0,489.57
0.464646,2.19697,494.059,-0,494.059
0.484848,2.19697,496.559,-0,496.559
0.505051,2.19697,497.06,-0,497.06
0.525253,2.19697,495.559,-0,495.559
0.545455,2.19697,492.062,-0,492.062
0.565657,2.19697,486.584,-0,486.584
0.585859,2.19697,479.147,-0,479.147
0.606061,2.19697,469.781,-0,469.781
0.626263,2.19697,458.523,-0,458.523
0.646465,2.19697,445.418,-0,445.418
0.666667,2.19697,430.52,-0,430.52
0.686869,2.19697,413.889,-0,413.889
0.707071,2.19697,395.591,-0,395.591
0.727273,2.19697,375.7,-0,375.7
0.747475,2.19697,354.296,-0,354.296
0.767677,2.19697,331.466,-0,331.466
0.787879,2.19697,307.3,-0,307.3
0.808081,2.19697,281.898,-0,281.898
0.828283,2.19697,255.36,-0,255.36
0.848485,2.19697,227.795,-0,227.795
0.868687,2.19697,199.311,-0,199.311
0.888889,2.19697,170.026,-0,170.026
0.909091,2.19697,140.055,-0,140.055
0.929293,2.19697,109.521,-0,109.521
0.949495,2.19697,78.546,-0,78.546
0.969697,2.19697,47.2545,-0,47.2545
0.989899,2.19697,15.7727,-0,15.7727
1.0101,2.19697,-15.7727,-0,15.7727
1.0303,2.19697,-47.2545,-0,47.2545
1.05051,2.19697,-78.546,-0,78.546
1.07071,2.19697,-109.521,-0,109.521
1.09091,2.19697,-140.055,-0,140.055
1.11111,2.19697,-170.026,-0,170.026
1.13131,2.19697,-199.311,-0,199.311
1.15152,2.19697,-227.795,-0,227.795
1.17172,2.19697,-255.36,-0,255.36
1.19192,2.19697,-281.898,-0,281.898
1.21212,2.19697,-307.3,-0,307.3
1.23232,2.19697,-331.466,-0,331.466
1.25253,2.19697,-354.296,-0,354.296
1.27273,2.19697,-375.7,-0,375.7
1.29293,2.19697,-395.591,-0,395.591
1.31313,2.19697,-413.889,-0,413.889
1.33333,2.19697,-430.52,-0,430.52
1.35354,2.19697,-445.418,-0,445.418
1.37374,2.19697,-458.523,-0,458.523
1.39394,2.19697,-469.781,-0,469.781
1.41414,2.19697,-479.147,-0,479.147
1.43434,2.19697,-486.584,-0,486.584
1.45455,2.19697,-492.062,-0,492.062
1.47475,2.19697,-495.559,-0,495.559
1.49495,2.19697,-497.06,-0,497.06
1.51515,2.19697,-496.559,-0,496.559
1.53535,2.19697,-494.059,-0,494.059
1.55556,2.19697,-489.57,-0,489.57
1.57576,2.19697,-483.109,-0,483.109
1.59596,2.19697,-474.703,-0,474.703
1.61616,2.19697,-464.386,-0,464.386
1.63636,2.19697,-452.198,-0,452.198
1.65657,2.19697,-438.19,-0,438.19
1.67677,2.19697,-422.417,-0,422.417
1.69697,2.19697,-404.944,-0,404.944
1.71717,2.19697,-385.84,-0,385.84
1.73737,2.19697,-365.182,-0,365.182
1.75758,2.19697,-343.054,-0,343.054
1.77778,2.19697,-319.544,-0,319.544
1.79798,2.19697,-294.748,-0,294.748
1.81818,2.19697,-268.764,-0,268.764
1.83838,2.19697,-241.699,-0,241.699
1.85859,2.19697,-213.661,-0,213.661
1.87879,2.19697,-184.762,-0,184.762
1.89899,2.19697,-155.119,-0,155.119
1.91919,2.19697,-124.851,-0,124.851
1.93939,2.19697,-94.081,-0,94.081
1.9596,2.19697,-62.9319,-0,62.9319
1.9798,2.19697,-31.5294,-0,31.5294
2,2.19697,-6.30322e-12,-0,6.30322e-12
0,2.22222,0,-0,0
0.020202,2.22222,34.1327,-0,34.1327
0.040404,2.22222,68.1279,-0,68.1279
0.0606061,2.22222,101.849,-0,101.849
0.0808081,2.22222,135.16,-0,135.16
0.10101,2.22222,167.926,-0,167.926
0.121212,2.22222,200.016,-0,200.016
0.141414,2.22222,231.301,-0,231.301
0.161616,2.22222,261.655,-0,261.655
0.181818,2.22222,290.955,-0,290.955
0.20202,2.22222,319.083,-0,319.083
0.222222,2.22222,345.927,-0,345.927
0.242424,2.22222,371.378,-0,371.378
0.262626,2.22222,395.333,-0,395.333
0.282828,2.22222,417.696,-0,417.696
0.30303,2.22222,438.378,-0,438.378
0.323232,2.22222,457.294,-0,457.294
0.343434,2.22222,474.369,-0,474.369
0.363636,2.22222,489.534,-0,489.534
0.383838,2.22222,502.728,-0,502.728
0.40404,2.22222,513.897,-0,513.897
0.424242,2.22222,522.997,-0,522.997
0.444444,2.22222,529.991,-0,529.991
0.464646,2.22222,534.851,-0,534.851
0.484848,2.22222,537.557,-0,537.557
0.505051,2.22222,538.099,-0,538.099
0.525253,2.22222,536.474,-0,536.474
0.545455,2.22222,532.689,-0,532.689
0.565657,2.22222,526.759,-0,526.759
0.585859,2.22222,518.708,-0,518.708
0.606061,2.22222,508.568,-0,508.568
0.626263,2.22222,496.381,-0,496.381
0.646465,2.22222,482.194,-0,482.194
0.666667,2.22222,466.066,-0,466.066
0.686869,2.22222,448.062,-0,448.062
0.707071,2.22222,428.253,-0,428.253
0.727273,2.22222,406.719,-0,406.719
0.747475,2.22222,383.549,-0,383.549
0.767677,2.22222,358.833,-0,358.833
0.787879,2.22222,332.673,-0,332.673
0.808081,2.22222,305.173,-0,305.173
0.828283,2.22222,276.444,-0,276.444
0.848485,2.22222,246.602,-0,246.602
0.868687,2.22222,215.768,-0,215.768
0.888889,2.22222,184.064,-0,184.064
0.909091,2.22222,151.619,-0,151.619
0.929293,2.22222,118.564,-0,118.564
0.949495,2.22222,85.0311,-0,85.0311
0.969697,2.22222,51.156,-0,51.156
0.989899,2.22222,17.0749,-0,17.0749
1.0101,2.22222,-17.0749,-0,17.0749
1.0303,2.22222,-51.156,-0,51.156
1.05051,2.22222,-85.0311,-0,85.0311
1.07071,2.22222,-118.564,-0,118.564
1.09091,2.22222,-151.619,-0,151.619
1.11111,2.22222,-184.064,-0,184.064
1.13131,2.22222,-215.768,-0,215.768
1.15152,2.22222,-246.602,-0,246.602
1.17172,2.22222,-276.444,-0,276.444
1.19192,2.22222,-305.173,-0,305.173
1.21212,2.22222,-332.673,-0,332.673
1.23232,2.22222,-358.833,-0,358.833
1.25253,2.22222,-383.549,-0,383.549
1.27273,2.22222,-406.719,-0,406.719
1.29293,2.22222,-428.253,-0,428.253
1.31313,2.22222,-448.062,-0,448.062
1.33333,2.22222,-466.066,-0,466.066
1.35354,2.22222,-482.194,-0,482.194
1.37374,2.22222,-496.381,-0,496.381
1.39394,2.22222,-508.568,-0,508.568
1.41414,2.22222,-518.708,-0,518.708
1.43434,2.22222,-526.759,-0,526.759
1.45455,2.22222,-532.689,-0,532.689
1.47475,2.22222,-536.474,-0,536.474
1.49495,2.22222,-538.099,-0,538.099
1.51515,2.22222,-537.557,-0,537.557
1.53535,2.22222,-534.851,-0,534.851
1.55556,2.22222,-529.991,-0,529.991
1.57576,2.22222,-522.997,-0,522.997
1.59596,2.22222,-513.897,-0,513.897
1.61616,2.22222,-502.728,-0,502.728
1.63636,2.22222,-489.534,-0,489.534
1.65657,2.22222,-474.369,-0,474.369
1.67677,2.22222,-457.294,-0,457.294
1.69697,2.22222,-438.378,-0,438.378
1.71717,2.22222,-417.696,-0,417.696
1.73737,2.22222,-395.333,-0,395.333
1.75758,2.22222,-371.378,-0,371.378
1.77778,2.22222,-345.927,-0,345.927
1.79798,2.22222,-319.083,-0,319.083
1.81818,2.22222,-290.955,-0,290.955
1.83838,2.22222,-261.655,-0,261.655
1.85859,2.22222,-231.301,-0,231.301
1.87879,2.22222,-200.016,-0,200.016
1.89899,2.22222,-167.926,-0,167.926
1.91919,2.22222,-135.16,-0,135.16
1.93939,2.22222,-101.849,-0,101.849
1.9596,2.22222,-68.1279,-0,68.1279
1.9798,2.22222,-34.1327,-0,34.1327
2,2.22222,-6.82365e-12,-0,6.82365e-12
0,2.24747,0,-0,0
0.020202,2.24747,36.9508,-0,36.9508
0.040404,2.24747,73.7529,-0,73.7529
0.0606061,2.24747,110.258,-0,110.258
0.0808081,2.24747,146.319,-0,146.319
0.10101,2.24747,181.791,-0,181.791
0.121212,2.24747,216.531,-0,216.531
0.141414,2.24747,250.399,-0,250.399
0.161616,2.24747,283.259,-0,283.259
0.181818,2.24747,314.978,-0,314.978
0.20202,2.24747,345.429,-0,345.429
0.222222,2.24747,374.489,-0,374.489
0.242424,2.24747,402.041,-0,402.041
0.262626,2.24747,427.974,-0,427.974
0.282828,2.24747,452.184,-0,452.184
0.30303,2.24747,474.573,-0,474.573
0.323232,2.24747,495.051,-0,495.051
0.343434,2.24747,513.535,-0,513.535
0.363636,2.24747,529.952,-0,529.952
0.383838,2.24747,544.235,-0,544.235
0.40404,2.24747,556.327,-0,556.327
0.424242,2.24747,566.178,-0,566.178
0.444444,2.24747,573.75,-0,573.75
0.464646,2.24747,579.011,-0,579.011
0.484848,2.24747,581.941,-0,581.941
0.505051,2.24747,582.527,-0,582.527
0.525253,2.24747,580.768,-0,580.768
0.545455,2.24747,576.671,-0,576.671
0.565657,2.24747,570.251,-0,570.251
0.585859,2.24747,561.535,-0,561.535
0.606061,2.24747,550.558,-0,550.558
0.626263,2.24747,537.364,-0,537.364
0.646465,2.24747,522.007,-0,522.007
0.666667,2.24747,504.547,-0,504.547
0.686869,2.24747,485.056,-0,485.056
0.707071,2.24747,463.611,-0,463.611
0.727273,2.24747,440.3,-0,440.3
0.747475,2.24747,415.216,-0,415.216
0.767677,2.24747,388.46,-0,388.46
0.787879,2.24747,360.14,-0,360.14
0.808081,2.24747,330.37,-0,330.37
0.828283,2.24747,299.269,-0,299.269
0.848485,2.24747,266.963,-0,266.963
0.868687,2.24747,233.582,-0,233.582
0.888889,2.24747,199.261,-0,199.261
0.909091,2.24747,164.138,-0,164.138
0.929293,2.24747,128.353,-0,128.353
0.949495,2.24747,92.0517,-0,92.0517
0.969697,2.24747,55.3797,-0,55.3797
0.989899,2.24747,18.4847,-0,18.4847
1.0101,2.24747,-18.4847,-0,18.4847
1.0303,2.24747,-55.3797,-0,55.3797
1.05051,2.24747,-92.0517,-0,92.0517
1.07071,2.24747,-128.353,-0,128.353
1.09091,2.24747,-164.138,-0,164.138
1.11111,2.24747,-199.261,-0,199.261
1.13131,2.24747,-233.582,-0,233.582
1.15152,2.24747,-266.963,-0,266.963
1.17172,2.24747,-299.269,-0,299.269
1.19192,2.24747,-330.37,-0,330.37
1.21212,2.24747,-360.14,-0,360.14
1.23232,2.24747,-388.46,-0,388.46
1.25253,2.24747,-415.216,-0,415.216
1.27273,2.24747,-440.3,-0,440.3
1.29293,2.24747,-463.611,-0,463.611
1.31313,2.24747,-485.056,-0,485.056
1.33333,2.24747,-504.547,-0,504.547
1.35354,2.24747,-522.007,-0,522.007
1.37374,2.24747,-537.364,-0,537.364
1.39394,2.24747,-550.558,-0,550.558
1.41414,2.24747,-561.535,-0,561.535
1.43434,2.24747,-570.251,-0,570.251
1.45455,2.24747,-576.671,-0,576.671
1.47475,2.24747,-580.768,-0,580.768
1.49495,2.24747,-582.527,-0,582.527
1.51515,2.24747,-581.941,-0,581.941
1.53535,2.24747,-579.011,-0,579.011
1.55556,2.24747,-573.75,-0,573.75
1.57576,2.24747,-566.178,-0,566.178
1.59596,2.24747,-556.327,-0,556.327
1.61616,2.24747,-544.235,-0,544.235
1.63636,2.24747,-529.952,-0,529.952
1.65657,2.24747,-513.535,-0,513.535
1.67677,2.24747,-495.051,-0,495.051
1.69697,2.24747,-474.573,-0,474.573
1.71717,2.24747,-452.184,-0,452.184
1.73737,2.24747,-427.974,-0,427.974
1.75758,2.24747,-402.041,-0,402.041
1.77778,2.24747,-374.489,-0,374.489
1.79798,2.24747,-345.429,-0,345.429
1.81818,2.24747,-314.978,-0,314.978
1.83838,2.24747,-283.259,-0,283.259
1.85859,2.24747,-250.399,-0,250.399
1.87879,2.24747,-216.531,-0,216.531
1.89899,2.24747,-181.791,-0,181.791
1.91919,2.24747,-146.319,-0,146.319
1.93939,2.24747,-110.258,-0,110.258
1.9596,2.24747,-73.7529,-0,73.7529
1.9798,2.24747,-36.9508,-0,36.9508
2,2.24747,-7.38704e-12,-0,7.38704e-12
0,2.27273,0,-0,0
0.020202,2.27273,40.0017,-0,40.0017
0.040404,2.27273,79.8423,-0,79.8423
0.0606061,2.27273,119.361,-0,119.361
0.0808081,2.27273,158.4,-0,158.4
0.10101,2.27273,196.801,-0,196.801
0.121212,2.27273,234.409,-0,234.409
0.141414,2.27273,271.073,-0,271.073
0.161616,2.27273,306.646,-0,306.646
0.181818,2.27273,340.984,-0,340.984
0.20202,2.27273,373.949,-0,373.949
0.222222,2.27273,405.408,-0,405.408
0.242424,2.27273,435.235,-0,435.235
0.262626,2.27273,463.309,-0,463.309
0.282828,2.27273,489.518,-0,489.518
0.30303,2.27273,513.756,-0,513.756
0.323232,2.27273,535.925,-0,535.925
0.343434,2.27273,555.936,-0,555.936
0.363636,2.27273,573.708,-0,573.708
0.383838,2.27273,589.17,-0,589.17
0.40404,2.27273,602.26,-0,602.26
0.424242,2.27273,612.925,-0,612.925
0.444444,2.27273,621.121,-0,621.121
0.464646,2.27273,626.817,-0,626.817
0.484848,2.27273,629.989,-0,629.989
0.505051,2.27273,630.624,-0,630.624
0.525253,2.27273,628.72,-0,628.72
0.545455,2.27273,624.284,-0,624.284
0.565657,2.27273,617.334,-0,617.334
0.585859,2.27273,607.898,-0,607.898
0.606061,2.27273,596.015,-0,596.015
0.626263,2.27273,581.732,-0,581.732
0.646465,2.27273,565.106,-0,565.106
0.666667,2.27273,546.205,-0,546.205
0.686869,2.27273,525.105,-0,525.105
0.707071,2.27273,501.89,-0,501.89
0.727273,2.27273,476.654,-0,476.654
0.747475,2.27273,449.499,-0,449.499
0.767677,2.27273,420.533,-0,420.533
0.787879,2.27273,389.875,-0,389.875
0.808081,2.27273,357.647,-0,357.647
0.828283,2.27273,323.978,-0,323.978
0.848485,2.27273,289.005,-0,289.005
0.868687,2.27273,252.868,-0,252.868
0.888889,2.27273,215.713,-0,215.713
0.909091,2.27273,177.69,-0,177.69
0.929293,2.27273,138.951,-0,138.951
0.949495,2.27273,99.652,-0,99.652
0.969697,2.27273,59.9522,-0,59.9522
0.989899,2.27273,20.0109,-0,20.0109
1.0101,2.27273,-20.0109,-0,20.0109
1.0303,2.27273,-59.9522,-0,59.9522
1.05051,2.27273,-99.652,-0,99.652
1.07071,2.27273,-138.951,-0,138.951
1.09091,2.27273,-177.69,-0,177.69
1.11111,2.27273,-215.713,-0,215.713
1.13131,2.27273,-252.868,-0,252.868
1.15152,2.27273,-289.005,-0,289.005
1.17172,2.27273,-323.978,-0,323.978
1.19192,2.27273,-357.647,-0,357.647
1.21212,2.27273,-389.875,-0,389.875
1.23232,2.27273,-420.533,-0,420.533
1.25253,2.27273,-449.499,-0,449.499
1.27273,2.27273,-476.654,-0,476.654
1.29293,2.27273,-501.89,-0,501.89
1.31313,2.27273,-525.105,-0,525.105
1.33333,2.27273,-546.205,-0,546.205
1.35354,2.27273,-565.106,-0,565.106
1.37374,2.27273,-581.732,-0,581.732
1.39394,2.27273,-596.015,-0,596.015
1.41414,2.27273,-607.898,-0,607.898
1.43434,2.27273,-617.334,-0,617.334
1.45455,2.27273,-624.284,-0,624.284
1.47475,2.27273,-628.72,-0,628.72
1.49495,2.27273,-630.624,-0,630.624
1.51515,2.27273,-629.989,-0,629.989
1.53535,2.27273,-626.817,-0,626.817
1.55556,2.27273,-621.121,-0,621.121
1.57576,2.27273,-612.925,-0,612.925
1.59596,2.27273,-602.26,-0,602.26
1.61616,2.27273,-589.17,-0,589.17
1.63636,2.27273,-573.708,-0,573.708
1.65657,2.27273,-555.936,-0,555.936
1.67677,2.27273,-535.925,-0,535.925
1.69697,2.27273,-513.756,-0,513.756
1.71717,2.27273,-489.518,-0,489.518
1.73737,2.27273,-463.309,-0,463.309
1.75758,2.27273,-435.235,-0,435.235
1.77778,2.27273,-405.408,-0,405.408
1.79798,2.27273,-373.949,-0,373.949
1.81818,2.27273,-340.984,-0,340.984
1.83838,2.27273,-306.646,-0,306.646
1.85859,2.27273,-271.073,-0,271.073
1.87879,2.27273,-234.409,-0,234.409
